Year,Team,name_last,name_first,RetroID,G,GS,Outs,IP,R,ER,ERA,W,L,SV,PA,AB,H,DB,TP,HR,RBI,SB,CS,BB,SO,AVG,OBP,SLG,TB,GDP,HBP,SH,SF,IBB,PlatoonStats,PctVsLHP,AVG_L,OBP_L,SLG_L,PA_L,AB_L,H_L,DB_L,TP_L,HR_L,RBI_L,BB_L,SO_L,TB_L,GDP_L,HBP_L,SH_L,SF_L,IBB_L,AVG_R,OBP_R,SLG_R,PA_R,AB_R,H_R,DB_R,TP_R,HR_R,RBI_R,BB_R,SO_R,TB_R,GDP_R,HBP_R,SH_R,SF_R,IBB_R,Baserunning,SB,CS,SBPct,SBO,JumpPct,SB2,CS2,SB3,CS3,SBH,CSH,PkO,POCS
1987,TEX,Mielke,Gary,mielg001,3,0,9,3,2,2,6,0,0,0,14,12,3,0,0,2,2,2,0,1,3,0.25,0.308,0.75,9,0,0,1,0,0,,29,0.333,0.5,1.333,4,3,1,0,0,1,1,1,0,4,0,0,0,0,0,0.222,0.222,0.556,10,9,2,0,0,1,1,0,3,5,0,0,1,0,0,,2,0,100,3,66.67,2,0,0,0,0,0,0,0
1987,TEX,Mohorcic,Dale,mohod001,74,0,298,99.1,34,33,2.99,7,6,16,390,359,88,9,1,11,54,6,2,19,48,0.245,0.285,0.368,132,15,2,7,2,6,,42,0.298,0.335,0.444,165,151,45,7,0,5,25,8,16,67,7,1,3,1,3,0.207,0.249,0.313,225,208,43,2,1,6,29,11,32,65,8,1,4,1,3,,6,2,75,162,4.94,5,2,1,0,0,0,2,0
1987,TEX,Russell,Jeff,russj001,52,2,292,97.1,56,48,4.44,5,4,3,442,383,109,22,1,9,64,14,3,52,56,0.285,0.369,0.418,160,15,2,0,5,5,,47,0.291,0.362,0.467,207,182,53,11,0,7,36,22,27,85,4,0,0,3,1,0.279,0.374,0.373,235,201,56,11,1,2,28,30,29,75,11,2,0,2,4,,14,3,82.4,180,9.44,14,3,0,0,0,0,3,0
1987,TEX,Williams,Mitch,willm002,85,1,326,108.2,47,39,3.23,8,6,6,469,361,63,7,2,9,50,6,11,94,129,0.175,0.353,0.28,101,8,7,4,3,7,,33,0.146,0.309,0.244,153,123,18,3,0,3,17,25,50,30,3,4,1,0,0,0.189,0.374,0.298,316,238,45,4,2,6,33,69,79,71,5,3,3,3,7,,6,11,35.3,193,8.81,5,8,1,2,0,1,11,4
1987,TEX,Witt,Bobby,wittb001,26,25,429,143,82,78,4.91,8,10,0,673,520,114,21,2,10,62,44,2,140,160,0.219,0.385,0.325,169,11,3,5,5,1,,56,0.229,0.387,0.332,374,292,67,10,1,6,36,74,74,97,7,3,2,3,0,0.206,0.382,0.316,299,228,47,11,1,4,26,66,86,72,4,0,3,2,1,,44,2,95.7,295,15.59,39,2,5,0,0,0,2,0
1987,TOR,Cerutti,John,ceruj001,44,21,454,151.1,75,74,4.4,11,4,0,638,573,144,27,6,30,69,8,5,59,92,0.251,0.321,0.476,273,13,1,3,2,5,,24,0.246,0.311,0.435,152,138,34,6,1,6,19,13,26,60,6,0,1,0,1,0.253,0.324,0.49,486,435,110,21,5,24,50,46,66,213,7,1,2,2,4,,8,5,61.5,207,6.28,6,4,2,1,0,0,5,1
1987,TOR,Clancy,Jim,clanj001,37,37,724,241.1,103,95,3.54,15,11,0,1008,918,234,52,5,24,85,24,9,80,180,0.255,0.314,0.401,368,20,1,5,4,5,,55,0.281,0.334,0.432,555,509,143,35,3,12,46,42,99,220,8,0,1,3,5,0.222,0.29,0.362,453,409,91,17,2,12,39,38,81,148,12,1,4,1,0,,24,9,72.7,355,9.3,24,8,0,1,0,0,9,0
1987,TOR,Eichhorn,Mark,eichm001,89,0,383,127.2,47,45,3.17,10,6,4,540,471,110,20,2,14,57,32,4,52,96,0.234,0.315,0.374,176,8,6,7,4,13,,41,0.254,0.347,0.405,219,185,47,8,1,6,26,25,30,75,1,3,3,3,10,0.22,0.293,0.353,321,286,63,12,1,8,31,27,66,101,7,3,4,1,3,,32,4,88.9,178,20.22,28,3,4,0,0,1,4,0
1987,TOR,Flanagan,Mike,flanm001,7,7,148,49.1,15,13,2.37,3,2,0,209,194,46,12,0,3,9,1,0,15,43,0.237,0.292,0.345,67,2,0,0,0,3,,25,0.22,0.264,0.22,53,50,11,0,0,0,0,3,13,11,1,0,0,0,0,0.243,0.301,0.389,156,144,35,12,0,3,9,12,30,56,1,0,0,0,3,,1,0,100,78,1.28,0,0,1,0,0,0,0,0
1987,TOR,Gordon,Don,gordd001,5,0,33,11,5,5,4.09,0,0,0,43,40,8,1,0,2,4,1,0,3,3,0.2,0.256,0.375,15,0,0,0,0,0,,33,0.357,0.357,0.643,14,14,5,1,0,1,2,0,1,9,0,0,0,0,0,0.115,0.207,0.231,29,26,3,0,0,1,2,3,2,6,0,0,0,0,0,,1,0,100,8,12.5,1,0,0,0,0,0,0,0
1987,TOR,Henke,Tom,henkt001,72,0,282,94,27,26,2.49,0,6,34,363,330,62,13,2,10,45,9,2,25,128,0.188,0.242,0.33,109,2,0,3,5,3,,50,0.172,0.225,0.288,181,163,28,8,1,3,17,12,59,47,1,0,3,3,2,0.204,0.258,0.371,182,167,34,5,1,7,28,13,69,62,1,0,0,2,1,,9,2,81.8,123,8.94,8,2,1,0,0,0,2,0
1987,TOR,Johnson,Joe,johnj003,14,14,200,66.2,44,38,5.13,3,5,0,289,266,77,19,2,10,39,6,3,18,27,0.289,0.338,0.489,130,4,2,2,1,0,,54,0.265,0.303,0.435,155,147,39,11,1,4,12,8,16,64,3,0,0,0,0,0.319,0.379,0.555,134,119,38,8,1,6,27,10,11,66,1,2,2,1,0,,6,3,66.7,93,9.68,6,3,0,0,0,0,3,0
1987,TOR,Key,Jimmy,key-j001,36,36,783,261,93,80,2.76,17,8,0,1033,951,210,29,8,24,85,4,11,66,161,0.221,0.272,0.344,327,25,2,11,3,6,,16,0.248,0.29,0.382,170,157,39,5,2,4,13,9,35,60,3,1,1,2,1,0.215,0.268,0.336,863,794,171,24,6,20,72,57,126,267,22,1,10,1,5,,4,11,26.7,320,4.69,4,7,0,3,0,1,11,4
1987,TOR,Lavelle,Gary,laveg001,23,0,83,27.2,20,17,5.53,2,3,1,138,115,36,9,2,2,19,1,0,19,17,0.313,0.407,0.478,55,2,0,3,1,4,,31,0.216,0.326,0.378,43,37,8,3,0,1,8,6,10,14,0,0,0,0,0,0.359,0.446,0.526,95,78,28,6,2,1,11,13,7,41,2,0,3,1,4,,1,0,100,71,1.41,0,0,1,0,0,0,0,0
1987,TOR,Musselman,Jeff,mussj001,68,1,267,89,43,41,4.15,12,5,3,381,316,75,18,2,7,39,7,2,54,54,0.237,0.353,0.373,118,18,3,7,1,12,,34,0.164,0.25,0.273,128,110,18,4,1,2,8,11,23,30,9,2,4,1,0,0.277,0.404,0.427,253,206,57,14,1,5,31,43,31,88,9,1,3,0,12,,7,2,77.8,165,5.45,5,2,2,0,0,0,2,0
1987,TOR,Niekro,Phil,niekp001,3,3,36,12,11,11,8.25,0,2,0,56,49,15,2,2,4,11,2,1,7,7,0.306,0.393,0.673,33,1,0,0,0,0,,64,0.387,0.472,0.71,36,31,12,2,1,2,6,5,4,22,1,0,0,0,0,0.167,0.25,0.611,20,18,3,0,1,2,5,2,3,11,0,0,0,0,0,,2,1,66.7,15,20,2,0,0,1,0,0,1,0
1987,TOR,Nunez,Jose,nunej001,37,9,291,97,57,54,5.01,5,2,0,427,356,91,16,5,12,57,13,6,58,99,0.256,0.356,0.43,153,8,0,8,5,8,,42,0.315,0.409,0.503,181,149,47,7,3,5,33,25,28,75,3,0,5,2,2,0.213,0.317,0.377,246,207,44,9,2,7,24,33,71,78,5,0,3,3,6,,13,6,68.4,168,11.31,12,5,1,1,0,0,6,0
1987,TOR,Stieb,Dave,stied001,33,31,555,185,92,84,4.09,13,9,0,789,685,164,38,4,16,80,12,13,87,115,0.239,0.329,0.377,258,13,7,5,5,4,,54,0.243,0.338,0.39,427,367,89,20,2,10,47,53,57,143,7,2,1,4,3,0.236,0.318,0.362,362,318,75,18,2,6,33,34,58,115,6,5,4,1,1,,12,13,48,278,8.99,10,13,1,0,1,0,13,0
1987,TOR,Ward,Duane,wardd001,12,1,35,11.2,9,9,6.94,1,0,0,57,43,14,5,0,0,10,2,0,12,10,0.326,0.464,0.442,19,2,0,1,1,2,,39,0.2,0.455,0.333,22,15,3,2,0,0,5,7,4,5,0,0,0,0,2,0.393,0.471,0.5,35,28,11,3,0,0,5,5,6,14,2,0,1,1,0,,2,0,100,25,8,2,0,0,0,0,0,0,0
1987,TOR,Wells,David,welld001,18,2,88,29.1,14,13,3.99,4,3,1,132,119,37,7,0,0,11,1,3,12,32,0.311,0.374,0.37,44,3,0,1,0,0,,36,0.318,0.375,0.318,48,44,14,0,0,0,4,4,5,14,0,0,0,0,0,0.307,0.373,0.4,84,75,23,7,0,0,7,8,27,30,3,0,1,0,0,,1,3,25,62,6.45,1,3,0,0,0,0,3,0
